"Catalog","OSDVersion","OSDStatus","UpdateOS","UpdateBuild","UpdateArch","UpdateGroup","CreationDate","KBNumber","FileKBNumber","Title","UpdateId","LegacyName","Type","FileName","Size","CompanyTitles","ProductFamilyTitles","Category","UpdateClassificationTitle","MsrcSeverity","SecurityBulletins","UpdateType","PublicationState","HasLicenseAgreement","RequiresLicenseAgreementAcceptance","State","IsLatestRevision","HasEarlierRevision","IsBeta","HasStaleUpdateApprovals","IsApproved","IsDeclined","HasSupersededUpdates","IsSuperseded","IsWsusInfrastructureUpdate","IsEditable","UpdateSource","AdditionalInformationUrls","Description","ReleaseNotes","FileUri","OriginUri","Hash","AdditionalHash","OSDCore","OSDWinPE","OSDGuid","PartitionKey","RowKey"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x64","Optional","8/9/2022 5:00:11 PM","5012170","5012170","2022-08 Security Update for Windows 10 Version 21H2 for x64-based Systems (KB5012170)","01f7dc80-5870-4a79-bb59-fe9071e01405","KB5012170-Windows1021h2Client-RTM-StandaloneSecurity-X64-TSL-World","SelfContained","Windows10.0-KB5012170-x64.cab","118979","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Critical","","Software","Published","False","False","Ready","True","True","False","False","False","False","False","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5012170","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows10.0-kb5012170-x64_b120c3bdd40329520f54950d20d053d1e7660faa.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows10.0-kb5012170-x64_b120c3bdd40329520f54950d20d053d1e7660faa.cab","177 32 195 189 212 3 41 82 15 84 149 13 32 208 83 209 231 102 15 170","83 187 11 64 41 232 156 150 164 222 85 65 186 112 76 34 52 253 142 229 85 67 211 252 20 42 55 116 224 227 245 221","","","f56569b4-75fc-4c4b-8bf7-566dc6359d72","Windows 10 21H2","f56569b4-75fc-4c4b-8bf7-566dc6359d72"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x86","Optional","8/9/2022 5:00:18 PM","5012170","5012170","2022-08 Security Update for Windows 10 Version 21H2 for x86-based Systems (KB5012170)","4701a8af-8542-4142-b842-7d155d5e7cad","KB5012170-Windows1021h2Client-RTM-StandaloneSecurity-X86-TSL-World","SelfContained","Windows10.0-KB5012170-x86.cab","106831","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Critical","","Software","Published","False","False","Ready","True","True","False","False","False","False","False","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5012170","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows10.0-kb5012170-x86_dccc6092cebe8131e7fe4d389f09447f0bc4c657.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2022/08/windows10.0-kb5012170-x86_dccc6092cebe8131e7fe4d389f09447f0bc4c657.cab","220 204 96 146 206 190 129 49 231 254 77 56 159 9 68 127 11 196 198 87","158 167 6 8 198 86 200 72 3 90 224 19 88 212 94 144 252 230 116 141 92 161 11 88 123 6 187 69 10 89 222 107","","","bb93e591-204e-4e16-8388-7223ef5d6c9d","Windows 10 21H2","bb93e591-204e-4e16-8388-7223ef5d6c9d"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x64","SSU","10/10/2023 5:00:06 PM","5031539","19041 3562","2023-10 Servicing Stack Update for Windows 10 Version 21H2 for x64-based Systems (KB5031539)","4ab54529-a352-44ca-8b4f-5d13b4cf69b5","KB5031539-Windows1021h2Client-RTM-ServicingStackUpdate-X64-TSL-World","SelfContained","SSU-19041.3562-x64.cab","15992531","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5031539","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/10/ssu-19041.3562-x64_bf1e4bd96a843cc56a3127ca721a5415ff3100e6.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/10/ssu-19041.3562-x64_bf1e4bd96a843cc56a3127ca721a5415ff3100e6.cab","191 30 75 217 106 132 60 197 106 49 39 202 114 26 84 21 255 49 0 230","105 40 9 41 186 0 97 241 63 238 9 223 171 3 169 113 221 18 126 186 53 128 236 149 126 233 59 225 107 89 240 98","","","dc35bd1c-773c-4996-9e47-a43944546a42","Windows 10 21H2","dc35bd1c-773c-4996-9e47-a43944546a42"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x86","SSU","10/10/2023 5:00:06 PM","5031539","19041 3562","2023-10 Servicing Stack Update for Windows 10 Version 21H2 for x86-based Systems (KB5031539)","ea3e9882-56b8-4f4f-89be-07663b491bed","KB5031539-Windows1021h2Client-RTM-ServicingStackUpdate-X86-TSL-World","SelfContained","SSU-19041.3562-x86.cab","7240045","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Critical","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","https://support.microsoft.com/help/5031539","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/10/ssu-19041.3562-x86_1e452829f94549464f76db95c873abea67b37286.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/10/ssu-19041.3562-x86_1e452829f94549464f76db95c873abea67b37286.cab","30 69 40 41 249 69 73 70 79 118 219 149 200 115 171 234 103 179 114 134","226 216 169 207 83 98 39 22 126 14 110 12 194 44 123 15 209 30 244 238 53 79 118 103 253 23 11 115 202 151 142 78","","","853a02eb-b510-484f-93a5-a9825111ce08","Windows 10 21H2","853a02eb-b510-484f-93a5-a9825111ce08"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x86","DotNetCU","1/9/2024 6:00:00 PM","5034274","5033909","2024-01 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 10 Version 21H2 (KB5034274)","bcdb769c-6e82-43c6-817b-7c0bb1233060","KB5034274-DotNetCumulative-21H2-Client-x86-Retail","SelfContained","Windows10.0-KB5033909-x86-NDP48.cab","46985015","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5034274","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/12/windows10.0-kb5033909-x86-ndp48_1f9c74a6f3a208070abf17edf23b0e8e69661dc9.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/12/windows10.0-kb5033909-x86-ndp48_1f9c74a6f3a208070abf17edf23b0e8e69661dc9.cab","31 156 116 166 243 162 8 7 10 191 23 237 242 59 14 142 105 102 29 201","70 88 63 96 142 17 208 27 47 243 112 224 12 88 203 93 41 120 149 16 213 135 123 128 75 155 132 147 74 98 53 227","","","d92004c6-04fe-49a2-b0ad-be981f73b33a","Windows 10 21H2","d92004c6-04fe-49a2-b0ad-be981f73b33a"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x86","DotNetCU","1/9/2024 6:00:00 PM","5034274","5033918","2024-01 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 10 Version 21H2 (KB5034274)","bcdb769c-6e82-43c6-817b-7c0bb1233060","KB5034274-DotNetCumulative-21H2-Client-x86-Retail","SelfContained","Windows10.0-KB5033918-x86-NDP481.cab","43742428","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5034274","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/12/windows10.0-kb5033918-x86-ndp481_e3991388d8bd40cb5f6e8dbc844a84906d4e4eb2.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/12/windows10.0-kb5033918-x86-ndp481_e3991388d8bd40cb5f6e8dbc844a84906d4e4eb2.cab","227 153 19 136 216 189 64 203 95 110 141 188 132 74 132 144 109 78 78 178","66 9 160 110 114 158 173 15 229 224 59 182 86 243 94 17 29 255 72 249 220 227 125 120 248 143 240 114 208 116 228 61","","","c547139b-ad45-46f4-9e8f-8474e6e92ea7","Windows 10 21H2","c547139b-ad45-46f4-9e8f-8474e6e92ea7"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x64","DotNetCU","1/9/2024 6:00:00 PM","5034274","5033918","2024-01 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 10 Version 21H2 for x64 (KB5034274)","eb330275-166c-4aea-9d96-dffaea513b5b","KB5034274-DotNetCumulative-21H2-Client-x64-Retail","SelfContained","Windows10.0-KB5033918-x64-NDP481.cab","67655604","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5034274","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/12/windows10.0-kb5033918-x64-ndp481_9d6d64c6f3f6ebe1342e9a668775beef31e34e1b.cab","http://download.windowsupdate.com/d/msdownload/update/software/secu/2023/12/windows10.0-kb5033918-x64-ndp481_9d6d64c6f3f6ebe1342e9a668775beef31e34e1b.cab","157 109 100 198 243 246 235 225 52 46 154 102 135 117 190 239 49 227 78 27","219 253 177 2 95 195 0 22 231 155 221 229 240 173 149 118 152 207 202 165 194 212 10 184 201 233 171 79 235 190 196 22","","","263acd0a-c4cb-4ff6-a7d9-1342aac68c9b","Windows 10 21H2","263acd0a-c4cb-4ff6-a7d9-1342aac68c9b"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x64","DotNetCU","1/9/2024 6:00:00 PM","5034274","5033909","2024-01 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 10 Version 21H2 for x64 (KB5034274)","eb330275-166c-4aea-9d96-dffaea513b5b","KB5034274-DotNetCumulative-21H2-Client-x64-Retail","SelfContained","Windows10.0-KB5033909-x64-NDP48.cab","73477730","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Security Updates","Important","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5034274","A security issue has been identified in a Microsoft software product that could affect your system. You can help protect your system by installing this update from Microsoft. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article. After you install this update, you may have to restart your system.","","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/12/windows10.0-kb5033909-x64-ndp48_7231e61d99387e16d0f3f1d49aa8dda848b1aa9e.cab","http://download.windowsupdate.com/c/msdownload/update/software/secu/2023/12/windows10.0-kb5033909-x64-ndp48_7231e61d99387e16d0f3f1d49aa8dda848b1aa9e.cab","114 49 230 29 153 56 126 22 208 243 241 212 154 168 221 168 72 177 170 158","162 15 1 35 191 86 63 53 34 46 137 76 141 167 84 65 185 206 94 132 145 127 151 184 86 129 137 63 254 8 122 21","","","5ace3174-7368-4411-aeab-5ce53ebaaa92","Windows 10 21H2","5ace3174-7368-4411-aeab-5ce53ebaaa92"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x86","DotNetCU","2/13/2024 6:00:00 PM","5034684","5034468","2024-02 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 10 Version 21H2 (KB5034684)","0e2f15b4-a565-45a8-b967-93890278e28e","KB5034684-DotNetCumulative-21H2-Client-x86-Retail","SelfContained","Windows10.0-KB5034468-x86-NDP48.cab","47046016","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5034684","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/d/msdownload/update/software/updt/2023/12/windows10.0-kb5034468-x86-ndp48_04c64cbc5f233a4252e52f50dbc6b424a0e2bb25.cab","http://download.windowsupdate.com/d/msdownload/update/software/updt/2023/12/windows10.0-kb5034468-x86-ndp48_04c64cbc5f233a4252e52f50dbc6b424a0e2bb25.cab","4 198 76 188 95 35 58 66 82 229 47 80 219 198 180 36 160 226 187 37","22 234 225 18 122 222 22 135 103 254 78 232 148 52 74 141 49 85 175 55 43 108 253 57 95 96 30 129 91 104 79 121","","","bd08a89e-7be3-497b-ac93-42c22c193a82","Windows 10 21H2","bd08a89e-7be3-497b-ac93-42c22c193a82"
"Windows 10 21H2","24.3.15.1","","Windows 10","21H2","x86","DotNetCU","2/13/2024 6:00:00 PM","5034684","5034466","2024-02 Cumulative Update for .NET Framework 3.5 4.8 and 4.8.1 for Windows 10 Version 21H2 (KB5034684)","0e2f15b4-a565-45a8-b967-93890278e28e","KB5034684-DotNetCumulative-21H2-Client-x86-Retail","SelfContained","Windows10.0-KB5034466-x86-NDP481.cab","43792403","Microsoft","Windows","Windows 10, version 1903 and later Windows 10 LTSB","Updates","Unspecified","","Software","Published","False","False","Ready","True","False","False","False","False","False","True","False","False","False","MicrosoftUpdate","http://support.microsoft.com/kb/5034684","Install this update to resolve issues in Windows. For a complete listing of the issues that are included in this update, see the associated Microsoft Knowledge Base article for more information. After you install this item, you may have to restart your computer.","","http://download.windowsupdate.com/c/msdownload/update/software/updt/2023/12/windows10.0-kb5034466-x86-ndp481_df2cbc8897d8f277605e20fe4bce5d69445f1c4b.cab","http://download.windowsupdate.com/c/msdownload/update/software/updt/2023/12/windows10.0-kb5034466-x86-ndp481_df2cbc8897d8f277605e20fe4bce5d69445f1c4b.cab","223 44 188 136 151 216 242 119 96 94 32 254 75 206 93 105 68 95 28 75","19 7 149 126 117 69 32 14 15 31 101 227 156 134 241 142 17 36 64 204 120 50 246 33 245 231 254 48 13 118 145 255","","","d5af9098-a151-4766-9c64-7a1a10208d40","Windows 10 21H2","d5af9098-a151-4766-9c64-7a1a10208d40"
